//0																													
//Oxygen,  1.07
//Nitrate, 1,0.95,-0,0
//pH, 1, -0, 0
//pH, 2, -0.015, 0
//pH, 3, -.01, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    81.88	0	 23.0709	0	35.3504	0	24.215	0	224.81	0	103.20	0	-0.51	0	0.14	0	0.000144	0	8.0714	0	8.0491	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    76.87	0	 23.3725	0	35.3415	0	24.118	0	225.88	0	104.24	0	-0.46	0	0.13	0	0.000141	0	8.0721	0	8.0542	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    71.66	0	 23.8333	0	35.3190	0	23.962	0	226.73	0	105.46	0	-0.26	0	0.12	0	0.000149	0	8.0730	0	8.0620	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    66.59	0	 23.9746	0	35.3124	0	23.914	0	227.48	0	106.06	0	-0.38	0	0.14	0	0.000211	0	8.0736	0	8.0646	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    61.54	0	 24.2117	0	35.3042	0	23.835	0	227.38	0	106.44	0	-0.22	0	0.09	0	0.000142	0	8.0728	0	8.0674	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    56.32	0	 24.7526	0	35.2828	0	23.651	0	226.84	0	107.17	0	0.43	0	0.10	0	0.000144	0	8.0708	0	8.0738	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    51.59	0	 25.3825	0	35.2717	0	23.445	0	224.81	0	107.35	0	0.01	0	0.11	0	0.000155	0	8.0614	0	8.0749	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    46.56	0	 25.6077	0	35.2768	0	23.378	0	222.77	0	106.79	0	0.31	0	0.17	0	0.000183	0	8.0592	0	8.0762	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    41.95	0	 26.7720	0	35.2436	0	22.974	0	211.00	0	103.12	0	0.15	0	0.07	0	0.000133	0	8.0450	0	8.0813	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    36.32	0	 26.8285	0	35.2442	0	22.956	0	208.65	0	102.06	0	0.16	0	0.07	0	0.000134	0	8.0461	0	8.0830	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    31.56	0	 26.9547	0	35.2532	0	22.922	0	207.69	0	101.81	0	0.28	0	0.06	0	0.000158	0	8.0442	0	8.0831	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    26.58	0	 27.0529	0	35.2632	0	22.898	0	206.51	0	101.40	0	0.20	0	0.06	0	0.000126	0	8.0443	0	8.0846	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    21.52	0	 27.0766	0	35.2665	0	22.893	0	205.87	0	101.13	0	0.22	0	0.06	0	0.000134	0	8.0455	0	8.0859	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    16.75	0	 27.0758	0	35.2667	0	22.894	0	205.87	0	101.13	0	0.28	0	0.04	0	0.000128	0	8.0481	0	8.0881	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		    11.77	0	 27.0798	0	35.2668	0	22.892	0	205.76	0	101.08	0	0.22	0	0.04	0	0.000123	0	8.0485	0	8.0884	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852		     5.65	0	 27.0788	0	35.2673	0	22.893	0	205.65	0	101.03	0	0.18	0	0.04	0	0.000123	0	8.0495	0	8.0891	0
9274Hawaii	 6	C	07/28/2015	19:17	202.212	 22.852																					
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		  1494.52	0	  2.8537	0	34.5640	0	27.513	0	68.27	0	20.45	0	42.35	0	0.04	0	0.000086	0	7.6613	0	7.4240	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		  1395.51	0	  3.0085	0	34.5517	0	27.487	0	65.16	0	19.59	0	42.36	0	0.04	0	0.000088	0	7.6582	0	7.4201	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		  1296.81	0	  3.2521	0	34.5493	0	27.46	0	56.82	0	17.19	0	43.00	0	0.04	0	0.000086	0	7.6434	0	7.4066	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		  1197.17	0	  3.4324	0	34.5315	0	27.427	0	53.61	0	16.28	0	42.97	0	0.04	0	0.000086	0	7.6383	0	7.4012	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		  1097.88	0	  3.7400	0	34.5168	0	27.382	0	47.40	0	14.51	0	43.12	0	0.04	0	0.000086	0	7.6301	0	7.3946	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   997.85	0	  4.0437	0	34.4916	0	27.328	0	42.27	0	13.03	0	42.98	0	0.04	0	0.000088	0	7.6150	0	7.3818	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   950.22	0	  4.1184	0	34.4781	0	27.309	0	41.84	0	12.92	0	42.92	0	0.04	0	0.000086	0	7.6143	0	7.3806	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   900.64	0	  4.2394	0	34.4572	0	27.278	0	39.91	0	12.36	0	42.75	0	0.04	0	0.000093	0	7.6058	0	7.3729	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   850.77	0	  4.4023	0	34.4313	0	27.238	0	35.10	0	10.91	0	42.77	0	0.05	0	0.000091	0	7.5931	0	7.3619	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   801.51	0	  4.5647	0	34.3985	0	27.193	0	32.10	0	10.02	0	42.79	0	0.04	0	0.000090	0	7.5817	0	7.3520	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   751.10	0	  4.8784	0	34.3699	0	27.132	0	29.85	0	9.38	0	42.24	0	0.04	0	0.000101	0	7.5740	0	7.3477	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   701.05	0	  5.0542	0	34.3008	0	27.054	0	27.18	0	8.57	0	41.64	0	0.05	0	0.000098	0	7.5593	0	7.3350	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   651.30	0	  5.2755	0	34.2417	0	26.979	0	32.10	0	10.18	0	40.77	0	0.04	0	0.000096	0	7.5584	0	7.3357	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   601.56	0	  5.6288	0	34.1957	0	26.896	0	40.87	0	13.06	0	39.17	0	0.04	0	0.000093	0	7.5750	0	7.3542	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   551.41	0	  6.1395	0	34.1248	0	26.772	0	55.85	0	18.06	0	36.94	0	0.04	0	0.000096	0	7.5984	0	7.3811	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   501.50	0	  6.4181	0	34.0383	0	26.663	0	90.09	0	29.31	0	33.47	0	0.04	0	0.000098	0	7.6632	0	7.4428	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   451.06	0	  7.3350	0	34.0369	0	26.534	0	127.44	0	42.34	0	28.23	0	0.02	0	0.000096	0	7.7530	0	7.5364	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   401.31	0	  8.7311	0	34.0625	0	26.345	0	159.00	0	54.54	0	22.45	0	0.01	0	0.000101	0	7.8259	0	7.6215	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   380.91	0	  9.2242	0	34.0748	0	26.277	0	174.09	0	60.38	0	20.15	0	0.01	0	0.000096	0	7.8600	0	7.6591	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   361.51	0	  9.7608	0	34.0950	0	26.206	0	183.40	0	64.37	0	18.18	0	0.01	0	0.000098	0	7.8734	0	7.6784	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   351.66	0	 10.0463	0	34.0913	0	26.154	0	186.07	0	65.72	0	17.31	0	0.01	0	0.000106	0	7.8952	0	7.7023	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   340.87	0	 10.3906	0	34.1154	0	26.116	0	192.49	0	68.51	0	15.98	0	0.01	0	0.000122	0	7.9086	0	7.7191	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   331.16	0	 10.7328	0	34.1312	0	26.069	0	197.63	0	70.87	0	14.74	0	0.01	0	0.000099	0	7.9200	0	7.7341	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   321.15	0	 10.8433	0	34.1307	0	26.049	0	201.37	0	72.38	0	14.51	0	0.01	0	0.000094	0	7.9229	0	7.7381	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   310.83	0	 11.1519	0	34.1212	0	25.986	0	201.80	0	73.01	0	13.46	0	0.01	0	0.000096	0	7.9299	0	7.7486	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   301.39	0	 11.5040	0	34.1289	0	25.929	0	201.16	0	73.33	0	12.78	0	0.01	0	0.000096	0	7.9378	0	7.7607	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   291.40	0	 11.9984	0	34.1679	0	25.869	0	202.34	0	74.56	0	11.31	0	0.00	0	0.000093	0	7.9493	0	7.7780	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   281.00	0	 12.3739	0	34.1975	0	25.823	0	204.48	0	75.96	0	10.62	0	0.01	0	0.000099	0	7.9594	0	7.7924	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   271.59	0	 12.7918	0	34.2481	0	25.785	0	205.44	0	77.01	0	9.54	0	0.00	0	0.000101	0	7.9738	0	7.8114	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   260.51	0	 13.5151	0	34.3109	0	25.694	0	211.11	0	80.36	0	7.83	0	0.01	0	0.000102	0	7.9864	0	7.8332	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   250.91	0	 13.8226	0	34.3100	0	25.63	0	208.65	0	79.92	0	7.83	0	0.01	0	0.000101	0	7.9806	0	7.8320	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   241.59	0	 14.4424	0	34.3681	0	25.55	0	203.73	0	79.05	0	6.40	0	0.00	0	0.000106	0	7.9839	0	7.8439	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   231.63	0	 15.0670	0	34.4272	0	25.466	0	202.12	0	79.45	0	5.71	0	0.01	0	0.000102	0	7.9917	0	7.8600	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   220.32	0	 15.8922	0	34.5482	0	25.386	0	202.44	0	80.95	0	4.35	0	0.02	0	0.000101	0	8.0036	0	7.8827	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   210.65	0	 16.2584	0	34.5952	0	25.343	0	203.51	0	81.99	0	4.12	0	0.03	0	0.000101	0	8.0020	0	7.8864	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   201.25	0	 16.8435	0	34.6758	0	25.277	0	202.12	0	82.40	0	3.51	0	0.04	0	0.000149	0	8.0223	0	7.9134	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   190.92	0	 17.5742	0	34.8189	0	25.225	0	207.15	0	85.72	0	1.81	0	0.07	0	0.000104	0	8.0495	0	7.9490	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   180.74	0	 18.1507	0	34.9156	0	25.167	0	215.82	0	90.35	0	0.67	0	0.09	0	0.000101	0	8.0488	0	7.9567	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   171.38	0	 18.4479	0	34.9430	0	25.117	0	221.28	0	93.17	0	0.55	0	0.09	0	0.000109	0	8.0468	0	7.9589	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   161.30	0	 18.9202	0	34.9980	0	25.045	0	222.03	0	94.35	0	0.23	0	0.12	0	0.000109	0	8.0526	0	7.9711	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   151.41	0	 19.6653	0	35.0842	0	24.928	0	216.46	0	93.32	0	-0.23	0	0.22	0	0.000115	0	8.0522	0	7.9816	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   141.14	0	 19.9134	0	35.1229	0	24.896	0	216.57	0	93.82	0	-0.28	0	0.24	0	0.000115	0	8.0519	0	7.9848	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   131.12	0	 20.2892	0	35.1763	0	24.842	0	214.00	0	93.37	0	-0.17	0	0.27	0	0.000133	0	8.0469	0	7.9856	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   121.00	0	 20.7638	0	35.2244	0	24.756	0	207.79	0	91.48	0	0.14	0	0.47	0	0.000152	0	8.0479	0	7.9934	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   111.33	0	 21.2649	0	35.2715	0	24.66	0	207.79	0	92.34	0	-0.63	0	0.59	0	0.000147	0	8.0544	0	8.0067	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		   101.50	0	 21.8092	0	35.3176	0	24.548	0	213.04	0	95.62	0	-0.62	0	0.30	0	0.000142	0	8.0646	0	8.0241	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    96.83	0	 22.0767	0	35.3321	0	24.485	0	215.50	0	97.20	0	-0.32	0	0.24	0	0.000144	0	8.0669	0	8.0301	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    91.48	0	 22.3843	0	35.3408	0	24.405	0	217.53	0	98.66	0	-0.23	0	0.21	0	0.000146	0	8.0726	0	8.0399	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    86.63	0	 22.7437	0	35.3478	0	24.308	0	220.21	0	100.51	0	-0.36	0	0.21	0	0.000142	0	8.0744	0	8.0470	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    81.54	0	 23.0785	0	35.3482	0	24.211	0	222.13	0	101.99	0	-0.46	0	0.19	0	0.000146	0	8.0741	0	8.0517	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    76.91	0	 23.4569	0	35.3364	0	24.089	0	223.95	0	103.50	0	-0.46	0	0.20	0	0.000168	0	8.0775	0	8.0605	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    71.85	0	 23.7963	0	35.3293	0	23.982	0	225.88	0	105.00	0	-0.14	0	0.17	0	0.000155	0	8.0766	0	8.0647	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    66.77	0	 24.0462	0	35.3134	0	23.893	0	227.05	0	106.00	0	-0.23	0	0.14	0	0.000160	0	8.0774	0	8.0692	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    61.75	0	 24.3585	0	35.3163	0	23.801	0	227.27	0	106.67	0	-0.16	0	0.12	0	0.000146	0	8.0763	0	8.0729	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    56.58	0	 24.7173	0	35.2938	0	23.671	0	226.73	0	107.06	0	0.03	0	0.12	0	0.000147	0	8.0744	0	8.0766	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    51.73	0	 24.8968	0	35.2528	0	23.581	0	226.95	0	107.47	0	0.07	0	0.10	0	0.000150	0	8.0720	0	8.0770	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    46.50	0	 25.0484	0	35.2441	0	23.526	0	226.95	0	107.74	0	0.00	0	0.09	0	0.000168	0	8.0721	0	8.0792	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    41.68	0	 25.3472	0	35.2306	0	23.421	0	225.45	0	107.57	0	-0.01	0	0.08	0	0.000154	0	8.0680	0	8.0800	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    36.71	0	 26.3660	0	35.2462	0	23.109	0	216.25	0	104.97	0	0.25	0	0.10	0	0.000186	0	8.0535	0	8.0825	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    31.73	0	 26.5792	0	35.2453	0	23.039	0	211.65	0	103.10	0	0.17	0	0.05	0	0.000138	0	8.0527	0	8.0850	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    26.27	0	 26.6521	0	35.2423	0	23.012	0	210.90	0	102.86	0	0.14	0	0.06	0	0.000139	0	8.0531	0	8.0863	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    21.55	0	 27.0091	0	35.2377	0	22.891	0	208.65	0	102.36	0	0.20	0	0.06	0	0.000139	0	8.0506	0	8.0895	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    16.58	0	 27.0351	0	35.2414	0	22.885	0	207.47	0	101.83	0	0.38	0	0.06	0	0.000136	0	8.0513	0	8.0904	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		    11.64	0	 27.0926	0	35.2425	0	22.867	0	207.05	0	101.72	0	0.34	0	0.04	0	0.000134	0	8.0521	0	8.0919	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873		     7.64	0	 27.1604	0	35.2421	0	22.844	0	206.83	0	101.73	0	0.34	0	0.03	0	0.000130	0	8.0529	0	8.0936	0
9274Hawaii	 7	C	07/30/2015	00:43	202.219	 22.873																					
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		  1495.85	0	  2.8050	0	34.5666	0	27.52	0	69.55	0	20.81	0	42.60	0	0.04	0	0.000086	0	7.6645	0	7.4263	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		  1395.96	0	  2.9804	0	34.5542	0	27.492	0	65.59	0	19.71	0	42.68	0	0.04	0	0.000086	0	7.6569	0	7.4185	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		  1296.10	0	  3.2356	0	34.5490	0	27.462	0	57.35	0	17.34	0	43.32	0	0.04	0	0.000085	0	7.6439	0	7.4069	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		  1197.54	0	  3.4175	0	34.5295	0	27.427	0	54.46	0	16.54	0	43.07	0	0.04	0	0.000086	0	7.6404	0	7.4029	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		  1096.79	0	  3.6890	0	34.5151	0	27.386	0	48.58	0	14.85	0	43.21	0	0.04	0	0.000085	0	7.6274	0	7.3915	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   997.23	0	  3.9544	0	34.4986	0	27.344	0	43.76	0	13.46	0	43.26	0	0.05	0	0.000088	0	7.6192	0	7.3843	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   950.30	0	  4.0844	0	34.4877	0	27.321	0	41.30	0	12.75	0	43.16	0	0.04	0	0.000090	0	7.6131	0	7.3790	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   901.31	0	  4.1738	0	34.4691	0	27.295	0	41.09	0	12.71	0	42.83	0	0.04	0	0.000091	0	7.6124	0	7.3780	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   850.85	0	  4.3769	0	34.4359	0	27.245	0	37.66	0	11.70	0	42.78	0	0.05	0	0.000091	0	7.5972	0	7.3652	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   800.77	0	  4.5174	0	34.4071	0	27.205	0	33.81	0	10.54	0	42.87	0	0.05	0	0.000094	0	7.5878	0	7.3570	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   751.37	0	  4.7584	0	34.3786	0	27.154	0	29.85	0	9.36	0	42.60	0	0.04	0	0.000091	0	7.5766	0	7.3484	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   701.56	0	  5.0221	0	34.3306	0	27.083	0	27.71	0	8.74	0	42.02	0	0.04	0	0.000093	0	7.5644	0	7.3393	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   651.12	0	  5.2706	0	34.2460	0	26.983	0	30.07	0	9.53	0	41.04	0	0.04	0	0.000091	0	7.5568	0	7.3341	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   601.26	0	  5.8014	0	34.1801	0	26.861	0	44.51	0	14.28	0	38.52	0	0.04	0	0.000096	0	7.5845	0	7.3653	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   550.89	0	  6.3660	0	34.0949	0	26.717	0	65.59	0	21.32	0	35.04	0	0.04	0	0.000098	0	7.6297	0	7.4130	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   501.59	0	  6.9001	0	34.0400	0	26.598	0	109.35	0	35.97	0	31.38	0	0.03	0	0.000098	0	7.6944	0	7.4782	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   450.61	0	  8.0355	0	34.0545	0	26.446	0	133.96	0	45.23	0	26.28	0	0.02	0	0.000093	0	7.7736	0	7.5653	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   401.24	0	  9.1851	0	34.0758	0	26.284	0	173.98	0	60.29	0	20.49	0	0.01	0	0.000098	0	7.8540	0	7.6537	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   381.53	0	  9.6320	0	34.0879	0	26.221	0	182.86	0	64.00	0	18.55	0	0.01	0	0.000096	0	7.8870	0	7.6897	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   361.49	0	 10.2296	0	34.1037	0	26.134	0	198.49	0	70.39	0	16.02	0	0.00	0	0.000101	0	7.9137	0	7.7221	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   349.21	0	 10.6010	0	34.1072	0	26.072	0	199.45	0	71.30	0	15.15	0	0.01	0	0.000093	0	7.9192	0	7.7321	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   340.82	0	 10.7750	0	34.1168	0	26.05	0	200.63	0	72.00	0	14.71	0	0.01	0	0.000098	0	7.9168	0	7.7322	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   331.53	0	 11.0589	0	34.1226	0	26.004	0	200.30	0	72.33	0	13.98	0	0.00	0	0.000096	0	7.9245	0	7.7430	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   321.55	0	 11.3756	0	34.1485	0	25.968	0	203.09	0	73.84	0	13.14	0	0.01	0	0.000098	0	7.9394	0	7.7610	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   311.26	0	 11.7473	0	34.1781	0	25.925	0	206.51	0	75.70	0	12.14	0	0.01	0	0.000101	0	7.9532	0	7.7786	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   301.21	0	 12.0669	0	34.2046	0	25.887	0	208.22	0	76.85	0	11.41	0	0.00	0	0.000102	0	7.9649	0	7.7937	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   291.02	0	 12.5366	0	34.2262	0	25.816	0	209.51	0	78.10	0	10.52	0	0.01	0	0.000096	0	7.9486	0	7.7852	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   281.65	0	 12.6310	0	34.2115	0	25.785	0	205.98	0	76.93	0	10.45	0	0.01	0	0.000102	0	7.9527	0	7.7901	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   271.17	0	 13.0686	0	34.2448	0	25.727	0	204.05	0	76.93	0	9.14	0	0.01	0	0.000099	0	7.9690	0	7.8110	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   261.56	0	 13.4124	0	34.2425	0	25.657	0	204.26	0	77.55	0	8.07	0	0.00	0	0.000096	0	7.9705	0	7.8171	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   251.54	0	 14.1495	0	34.3228	0	25.573	0	203.62	0	78.52	0	7.02	0	0.01	0	0.000102	0	7.9812	0	7.8374	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   241.56	0	 15.0042	0	34.4625	0	25.51	0	206.72	0	81.17	0	5.25	0	0.01	0	0.000098	0	8.0008	0	7.8677	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   231.03	0	 15.4843	0	34.5265	0	25.459	0	208.76	0	82.79	0	4.54	0	0.02	0	0.000096	0	8.0124	0	7.8851	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   219.54	0	 16.1875	0	34.6415	0	25.399	0	212.07	0	85.34	0	3.32	0	0.02	0	0.000098	0	8.0255	0	7.9071	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   207.54	0	 16.4980	0	34.6624	0	25.345	0	211.86	0	85.79	0	3.84	0	0.03	0	0.000099	0	8.0134	0	7.9003	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   197.50	0	 17.0377	0	34.7297	0	25.277	0	206.30	0	84.45	0	3.03	0	0.04	0	0.000104	0	8.0379	0	7.9305	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   188.00	0	 17.6122	0	34.8350	0	25.229	0	210.15	0	87.04	0	2.03	0	0.07	0	0.000106	0	8.0323	0	7.9336	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   178.77	0	 17.9916	0	34.8810	0	25.177	0	210.79	0	87.96	0	1.87	0	0.08	0	0.000115	0	8.0305	0	7.9374	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   170.78	0	 18.1470	0	34.9076	0	25.161	0	210.79	0	88.23	0	1.45	0	0.10	0	0.000109	0	8.0505	0	7.9578	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   161.63	0	 18.5486	0	34.9280	0	25.079	0	212.93	0	89.82	0	2.75	0	0.09	0	0.000117	0	8.0193	0	7.9349	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   151.46	0	 19.3125	0	35.0506	0	24.99	0	200.95	0	86.05	0	1.81	0	0.11	0	0.000109	0	8.0350	0	7.9605	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   141.53	0	 19.8579	0	35.1288	0	24.915	0	202.23	0	87.52	0	1.21	0	0.22	0	0.000118	0	8.0391	0	7.9722	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   131.62	0	 20.2552	0	35.1957	0	24.868	0	203.62	0	88.80	0	0.74	0	0.34	0	0.000133	0	8.0483	0	7.9864	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   120.91	0	 20.6631	0	35.2431	0	24.799	0	206.30	0	90.66	0	-0.09	0	0.48	0	0.000149	0	8.0589	0	8.0019	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   111.67	0	 21.2922	0	35.3295	0	24.702	0	213.57	0	94.99	0	-0.12	0	0.40	0	0.000131	0	8.0659	0	8.0177	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		   101.57	0	 21.7585	0	35.3237	0	24.567	0	218.60	0	98.04	0	-0.46	0	0.29	0	0.000138	0	8.0642	0	8.0230	0
9274Hawaii	 8	C	07/31/2015	06:07	202.205	 22.910		    96.75	0	 22.0840	0	35.3344	0	24.485	0	217.85	0	98.27	0	-0.31	0	0.28	0	0.000142	0	8.0699	0	8.0330	0
