//0																													
//Oxygen,  1.07
//Nitrate, 1, 1, 0, 0
//pH, 1, 0.04, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		181.53	0	20.7141	0	35.2193	0	24.765	0	202.23	0	88.95	0	0.71	0	0.23	0	0.000122	0	8.0408	0	7.9831	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		170.7	0	21.5244	0	35.3664	0	24.669	0	208.01	0	92.92	0	-0.04	0	0.27	0	0.000114	0	8.0711	0	8.0229	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		160.99	0	21.7282	0	35.4134	0	24.653	0	216.89	0	97.27	0	-0.36	0	0.18	0	0.000101	0	8.0729	0	8.0273	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		151.22	0	21.8152	0	35.424	0	24.637	0	218.82	0	98.29	0	-0.40	0	0.19	0	0.000107	0	8.0668	0	8.0228	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		141.08	0	21.7947	0	35.3851	0	24.61	0	214.86	0	96.45	0	-0.31	0	0.29	0	0.000108	0	8.0589	0	8.0149	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		131.75	0	21.914	0	35.3821	0	24.574	0	212.29	0	95.50	0	0.07	0	0.34	0	0.000116	0	8.0638	0	8.0209	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		121.23	0	22.2024	0	35.4224	0	24.527	0	213.79	0	96.69	0	-0.25	0	0.4	0	0.000116	0	8.0666	0	8.0275	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		111.35	0	22.2538	0	35.4284	0	24.517	0	215.07	0	97.37	0	-0.15	0	0.39	0	0.000116	0	8.0686	0	8.0298	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		101.31	0	22.4936	0	35.4236	0	24.445	0	215.61	0	98.02	0	0.01	0	0.31	0	0.00013	0	8.0681	0	8.0327	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		95.37	0	22.6833	0	35.4043	0	24.374	0	216.14	0	98.58	0	-0.25	0	0.2	0	0.000122	0	8.0658	0	8.0334	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		89.65	0	22.756	0	35.4027	0	24.351	0	216.78	0	99.00	0	-0.12	0	0.15	0	0.000122	0	8.0678	0	8.0362	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		84.21	0	22.8502	0	35.4039	0	24.325	0	217.42	0	99.46	0	-0.18	0	0.12	0	0.000122	0	8.0683	0	8.0379	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		79.05	0	22.8699	0	35.4069	0	24.322	0	217.96	0	99.74	0	-0.13	0	0.08	0	0.000123	0	8.0679	0	8.0377	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		74.22	0	22.8744	0	35.4073	0	24.321	0	218.28	0	99.90	0	-0.09	0	0.11	0	0.000125	0	8.0681	0	8.0378	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		69.41	0	22.882	0	35.4079	0	24.319	0	218.17	0	99.86	0	-0.01	0	0.1	0	0.000119	0	8.0678	0	8.0374	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		64.71	0	22.9331	0	35.4038	0	24.301	0	218.17	0	99.95	0	0.01	0	0.09	0	0.000123	0	8.0665	0	8.0368	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		60.71	0	23.0193	0	35.3944	0	24.268	0	217.85	0	99.95	0	0.08	0	0.1	0	0.000126	0	8.0672	0	8.0387	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		56.79	0	23.1777	0	35.3853	0	24.213	0	217.21	0	99.92	0	0.04	0	0.1	0	0.000122	0	8.0642	0	8.0383	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		51.25	0	23.2038	0	35.3826	0	24.203	0	217.32	0	100.02	0	-0.07	0	0.07	0	0.000116	0	8.0642	0	8.0385	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		46.74	0	23.2306	0	35.3749	0	24.189	0	217.21	0	100.01	0	0.05	0	0.05	0	0.000114	0	8.0642	0	8.0388	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		41.55	0	23.3196	0	35.36	0	24.15	0	217.00	0	100.06	0	0.23	0	0.04	0	0.000116	0	8.0625	0	8.0384	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		36.63	0	23.3749	0	35.332	0	24.11	0	216.89	0	100.09	0	0.06	0	0.04	0	0.000117	0	8.0621	0	8.0388	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		31.88	0	23.4287	0	35.202	0	23.982	0	216.89	0	100.11	0	0.12	0	0.04	0	0.000111	0	8.0598	0	8.0373	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		26.86	0	23.4495	0	35.1614	0	23.941	0	217.00	0	100.17	0	0.17	0	0.04	0	0.000116	0	8.0582	0	8.0360	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		21.45	0	23.4484	0	35.1459	0	23.928	0	217.00	0	100.16	0	-0.04	0	0.04	0	0.000114	0	8.0572	0	8.0349	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		16.6	0	23.4484	0	35.1455	0	23.928	0	217.00	0	100.16	0	0.20	0	0.04	0	0.000135	0	8.0561	0	8.0337	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		11.37	0	23.4503	0	35.1457	0	23.927	0	217.00	0	100.16	0	0.11	0	0.04	0	0.000113	0	8.0557	0	8.0332	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841		7.07	0	23.4524	0	35.1464	0	23.927	0	217.10	0	100.22	0	0.12	0	0.03	0	0.000117	0	8.0552	0	8.0326	0
8514Hawaii	22	C	04/03/2014	07:47	202.781	22.841																							
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		1498.99	0	2.903	0	34.5638	0	27.508	0	62.70	0	18.80	0	40.67	0	0.01	0	0.000084	0	7.6726	0	7.4298	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		1398.62	0	3.0818	0	34.5518	0	27.48	0	58.21	0	17.53	0	40.64	0	0.03	0	0.000082	0	7.6621	0	7.4193	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		1299.21	0	3.2771	0	34.5356	0	27.447	0	55.85	0	16.90	0	40.75	0	0.01	0	0.000084	0	7.6593	0	7.4162	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		1199.52	0	3.4775	0	34.5149	0	27.409	0	54.04	0	16.43	0	40.73	0	0.04	0	0.000085	0	7.6568	0	7.4134	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		1098.76	0	3.6983	0	34.4857	0	27.361	0	48.79	0	14.91	0	40.68	0		8		8	7.6444	0	7.4019	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		998.78	0	3.8826	0	34.4564	0	27.317	0	43.23	0	13.27	0	40.92	0		8		8	7.6315	0	7.3893	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		951.61	0	3.9915	0	34.4336	0	27.287	0	39.27	0	12.09	0	41.15	0		8		8	7.6189	0	7.3777	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		900.87	0	4.1276	0	34.4044	0	27.247	0	35.95	0	11.10	0	41.18	0		8		8	7.6066	0	7.3666	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		851.08	0	4.3267	0	34.3668	0	27.194	0	32.21	0	9.99	0	41.10	0		8		8	7.5942	0	7.3564	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		801.04	0	4.497	0	34.3339	0	27.148	0	30.50	0	9.50	0	40.91	0	0.04	0	0.000089	0	7.5860	0	7.3496	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		750.78	0	5.0401	0	34.3364	0	27.085	0	31.67	0	9.99	0	39.75	0	0.03	0	0.000094	0	7.5908	0	7.3599	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		700.55	0	5.6019	0	34.3061	0	26.991	0	31.89	0	10.19	0	38.95	0	0.04	0	0.000094	0	7.5848	0	7.3607	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		651.5	0	6.0943	0	34.2834	0	26.909	0	31.89	0	10.31	0	37.43	0	0.03	0	0.000097	0	7.5809	0	7.3625	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		601.01	0	6.3316	0	34.2062	0	26.813	0	45.37	0	14.74	0	35.70	0	0.01	0	0.000101	0	7.6031	0	7.3845	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		551.02	0	6.9563	0	34.1567	0	26.687	0	62.70	0	20.67	0	32.56	0	0.03	0	0.000097	0	7.6419	0	7.4272	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		501.44	0	7.71	0	34.1226	0	26.551	0	95.87	0	32.15	0	28.69	0	0.01	0	0.000097	0	7.7035	0	7.4927	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		450.75	0	8.0907	0	34.0629	0	26.444	0	129.90	0	43.92	0	25.16	0	0.01	0	0.000092	0	7.7837	0	7.5700	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		401.22	0	9.248	0	34.0719	0	26.271	0	173.77	0	60.30	0	19.45	0	0.01	0	0.000098	0	7.8779	0	7.6713	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		381.32	0	9.9801	0	34.1058	0	26.178	0	188.00	0	66.31	0	16.79	0	0	0	0.000092	0	7.9063	0	7.7072	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		360.91	0	10.7672	0	34.1369	0	26.068	0	197.52	0	70.88	0	14.06	0	-0.01	0	0.000095	0	7.9331	0	7.7424	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		350.94	0	11.0156	0	34.1437	0	26.029	0	200.95	0	72.50	0	13.38	0	0	0	0.000097	0	7.9426	0	7.7543	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		340.87	0	11.4547	0	34.1707	0	25.973	0	203.73	0	74.21	0	11.86	0	0	0	0.000091	0	7.9628	0	7.7789	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		331.04	0	11.7953	0	34.2016	0	25.936	0	209.51	0	76.88	0	11.29	0	-0.01	0	0.000097	0	7.9669	0	7.7873	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		320.95	0	12.2044	0	34.2315	0	25.884	0	209.29	0	77.49	0	10.62	0	0.01	0	0.0001	0	7.9689	0	7.7948	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		311.49	0	12.4161	0	34.2424	0	25.853	0	209.61	0	77.96	0	9.88	0	-0.01	0	0.0001	0	7.9731	0	7.8014	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		301.49	0	12.6603	0	34.2564	0	25.817	0	209.61	0	78.36	0	9.67	0	-0.01	0	0.0001	0	7.9756	0	7.8069	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		290.98	0	13.0579	0	34.282	0	25.761	0	208.44	0	78.58	0	8.93	0	0	0	0.000089	0	7.9866	0	7.8224	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		280.98	0	13.4996	0	34.3199	0	25.704	0	208.22	0	79.24	0	8.10	0	0	0	0.000091	0	7.9875	0	7.8295	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		271.43	0	13.9988	0	34.3585	0	25.635	0	207.15	0	79.66	0	7.24	0	0	0	0.000086	0	7.9902	0	7.8390	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		261.74	0	14.1428	0	34.374	0	25.618	0	207.58	0	80.06	0	7.09	0	-0.01	0	0.000089	0	8.0009	0	7.8505	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		251.14	0	14.893	0	34.4462	0	25.52	0	205.55	0	80.53	0	5.96	0	0	0	0.000097	0	8.0108	0	7.8703	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		241.46	0	15.8344	0	34.542	0	25.394	0	203.73	0	81.37	0	4.82	0	-0.01	0	0.000103	0	8.0014	0	7.8754	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		231.68	0	16.3586	0	34.6052	0	25.329	0	198.91	0	80.30	0	4.68	0	0.01	0	0.000101	0	8.0536	0	7.9307	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		221.24	0	17.4244	0	34.7516	0	25.204	0	196.35	0	80.99	0	3.61	0	0	0	0.000094	0	8.0236	0	7.9188	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		211.46	0	18.4901	0	34.891	0	25.062	0	199.88	0	84.20	0	2.12	0	0.05	0	0.000103	0	8.0214	0	7.9325	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		200.91	0	19.147	0	34.9912	0	24.982	0	201.37	0	85.94	0	1.85	0	0.07	0	0.0001	0	8.0307	0	7.9506	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		191.1	0	19.498	0	35.0534	0	24.945	0	203.94	0	87.63	0	1.67	0	0.09	0	0.000103	0	8.0433	0	7.9672	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		178.99	0	20.64	0	35.237	0	24.8	0	205.98	0	90.48	0	0.61	0	0.18	0	0.000116	0	8.0463	0	7.9868	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		169.57	0	20.8962	0	35.2752	0	24.764	0	207.58	0	91.63	0	0.36	0	0.2	0	0.000136	0	8.0561	0	7.9995	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		161.27	0	21.1156	0	35.3144	0	24.737	0	209.72	0	92.97	0	0.08	0	0.23	0	0.000117	0	8.0533	0	8.0000	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		151.6	0	21.1704	0	35.3143	0	24.722	0	210.47	0	93.39	0	0.15	0	0.25	0	0.000125	0	8.0440	0	7.9920	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		140.75	0	21.325	0	35.3119	0	24.678	0	208.33	0	92.70	0	0.26	0	0.37	0	0.000133	0	8.0496	0	7.9992	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		131.19	0	21.476	0	35.3384	0	24.659	0	209.83	0	93.63	0	0.16	0	0.42	0	0.000133	0	8.0510	0	8.0024	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		120.97	0	21.7961	0	35.3807	0	24.606	0	211.86	0	95.11	0	-0.16	0	0.45	0	0.000147	0	8.0556	0	8.0112	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		111.68	0	21.9359	0	35.3713	0	24.558	0	213.14	0	95.92	0	-0.22	0	0.51	0	0.000126	0	8.0528	0	8.0105	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		101.21	0	22.1509	0	35.3425	0	24.473	0	212.93	0	96.17	0	-0.20	0	0.57	0	0.000139	0	8.0518	0	8.0125	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		94.27	0	22.2817	0	35.3181	0	24.415	0	213.47	0	96.63	0	0.06	0	0.32	0	0.000114	0	8.0481	0	8.0109	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		87.43	0	22.4638	0	35.3337	0	24.376	0	212.50	0	96.51	0	0.30	0	0.26	0	0.000116	0	8.0593	0	8.0238	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		81.17	0	22.8104	0	35.3913	0	24.326	0	213.79	0	97.72	0	0.11	0	0.18	0	0.000113	0	8.0666	0	8.0356	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		75.82	0	23.1812	0	35.372	0	24.201	0	214.54	0	98.69	0	0.04	0	0.12	0	0.000114	0	8.0656	0	8.0403	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		71.27	0	23.4628	0	35.3019	0	24.058	0	214.96	0	99.34	0	-0.05	0	0.05	0	0.000111	0	8.0599	0	8.0392	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		67.5	0	23.456	0	35.3047	0	24.062	0	215.39	0	99.52	0	-0.12	0	0.06	0	0.000113	0	8.0602	0	8.0393	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		63.84	0	23.4666	0	35.2996	0	24.055	0	215.50	0	99.59	0	0.00	0	0.05	0	0.000107	0	8.0596	0	8.0388	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		59.9	0	23.4734	0	35.2964	0	24.05	0	215.61	0	99.65	0	-0.05	0	0.05	0	0.000114	0	8.0600	0	8.0391	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		55.69	0	23.4726	0	35.2963	0	24.05	0	215.61	0	99.65	0	0.07	0	0.07	0	0.000106	0	8.0603	0	8.0393	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		51.41	0	23.468	0	35.2962	0	24.051	0	215.82	0	99.74	0	0.00	0	0.03	0	0.000111	0	8.0593	0	8.0381	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		46.71	0	23.4609	0	35.2968	0	24.054	0	215.82	0	99.72	0	0.00	0	0.04	0	0.00011	0	8.0595	0	8.0380	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		41.43	0	23.4582	0	35.297	0	24.055	0	215.82	0	99.72	0	0.09	0	0.05	0	0.00015	0	8.0601	0	8.0384	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		36.77	0	23.4619	0	35.2961	0	24.053	0	215.82	0	99.73	0	0.08	0	0.04	0	0.000111	0	8.0597	0	8.0379	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		31.37	0	23.4595	0	35.2966	0	24.054	0	215.93	0	99.77	0	-0.02	0	0.04	0	0.000111	0	8.0597	0	8.0377	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		26.59	0	23.4579	0	35.2967	0	24.055	0	216.03	0	99.82	0	0.18	0	0.07	0	0.00011	0	8.0585	0	8.0364	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		21.72	0	23.4613	0	35.296	0	24.053	0	216.03	0	99.82	0	0.11	0	0.05	0	0.000117	0	8.0581	0	8.0359	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		16.3	0	23.4608	0	35.296	0	24.053	0	216.14	0	99.87	0	0.02	0	0.05	0	0.000116	0	8.0567	0	8.0345	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		11.21	0	23.4596	0	35.2967	0	24.054	0	216.03	0	99.82	0	0.11	0	0.04	0	0.000119	0	8.0574	0	8.0349	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87		7.18	0	23.4598	0	35.2968	0	24.054	0	216.14	0	99.87	0	0.30	0	0.02	0	0.000108	0	8.0563	0	8.0338	0
8514Hawaii	23	C	04/08/2014	17:28	202.724	22.87																							
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		1498.53	0	2.9038	0	34.564	0	27.508	0	62.70	0	18.80	0	39.10	0	0.03	0	0.000082	0	7.6712	0	7.4286	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		1398.39	0	3.0503	0	34.553	0	27.484	0	60.88	0	18.32	0	39.27	0	0.03	0	0.000085	0	7.6686	0	7.4249	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		1299.66	0	3.2008	0	34.5354	0	27.454	0	59.28	0	17.91	0	39.15	0	0.03	0	0.000088	0	7.6667	0	7.4220	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		1199.5	0	3.421	0	34.5174	0	27.417	0	55.11	0	16.73	0	39.51	0	0.03	0	0.000084	0	7.6601	0	7.4156	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		1099.86	0	3.5846	0	34.5003	0	27.385	0	51.57	0	15.72	0	39.67	0	0.01	0	0.000086	0	7.6530	0	7.4082	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		999.38	0	3.834	0	34.4615	0	27.327	0	43.98	0	13.49	0	39.77	0	0.01	0	0.000086	0	7.6353	0	7.3921	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		951.46	0	3.9468	0	34.4456	0	27.301	0	40.98	0	12.60	0	40.03	0	0.04	0	0.000086	0	7.6242	0	7.3820	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		901.14	0	4.1293	0	34.4233	0	27.263	0	37.77	0	11.66	0	40.00	0	0.02	0	0.000086	0	7.6151	0	7.3745	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		851.18	0	4.2808	0	34.392	0	27.22	0	34.56	0	10.71	0	40.01	0	0.03	0	0.000086	0	7.6048	0	7.3655	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		801.71	0	4.578	0	34.3505	0	27.152	0	31.99	0	9.98	0	39.92	0	0.01	0	0.000086	0	7.5906	0	7.3550	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		751.02	0	5.1891	0	34.3607	0	27.087	0	31.03	0	9.83	0	39.08	0	0.03	0	0.000092	0	7.5925	0	7.3636	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		701.54	0	5.5119	0	34.3336	0	27.025	0	30.39	0	9.69	0	38.26	0	0.01	0	0.000094	0	7.5865	0	7.3610	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		651.34	0	5.8685	0	34.3154	0	26.964	0	30.17	0	9.71	0	37.38	0	0.02	0	0.000092	0	7.5837	0	7.3618	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		601.23	0	6.3484	0	34.2437	0	26.842	0	36.70	0	11.93	0	35.72	0	0.01	0	0.000094	0	7.5854	0	7.3685	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		551.2	0	6.7131	0	34.1827	0	26.742	0	54.89	0	17.99	0	33.44	0	0.01	0	0.000108	0	7.6196	0	7.4033	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		501.21	0	7.1003	0	34.0731	0	26.598	0	95.23	0	31.48	0	29.79	0	0.01	0	0.000092	0	7.6924	0	7.4739	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		451.38	0	8.1621	0	34.0587	0	26.43	0	134.50	0	45.54	0	24.44	0	0.01	0	0.000091	0	7.7867	0	7.5737	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		399.77	0	9.5683	0	34.0988	0	26.241	0	177.73	0	62.12	0	18.07	0	0	0	0.0001	0	7.8809	0	7.6785	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		380.79	0	10.0873	0	34.1165	0	26.169	0	189.28	0	66.92	0	15.88	0	-0.01	0	0.000094	0	7.9105	0	7.7125	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		360.79	0	10.8018	0	34.1564	0	26.078	0	204.48	0	73.44	0	13.23	0	0.01	0	0.000095	0	7.9494	0	7.7578	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		351.74	0	11.0435	0	34.1684	0	26.045	0	208.86	0	75.41	0	12.41	0	-0.01	0	0.000091	0	7.9544	0	7.7656	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		340.78	0	11.2461	0	34.1782	0	26.017	0	210.15	0	76.21	0	12.18	0	-0.01	0	0.000088	0	7.9545	0	7.7682	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		331.23	0	11.3919	0	34.1834	0	25.995	0	210.58	0	76.61	0	11.47	0	0	0	0.000097	0	7.9606	0	7.7757	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		321.26	0	11.5812	0	34.1939	0	25.969	0	211.54	0	77.27	0	11.25	0	-0.01	0	0.000094	0	7.9635	0	7.7808	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		311.69	0	11.9751	0	34.2133	0	25.912	0	210.79	0	77.66	0	10.34	0	-0.01	0	0.000095	0	7.9666	0	7.7890	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		301.25	0	12.2342	0	34.2279	0	25.875	0	211.00	0	78.17	0	9.80	0	-0.01	0	0.000088	0	7.9698	0	7.7954	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		288.7	0	12.5911	0	34.2502	0	25.825	0	209.93	0	78.37	0	9.54	0	-0.01	0	0.000089	0	7.9774	0	7.8072	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		281.51	0	12.9092	0	34.2723	0	25.782	0	208.97	0	78.53	0	8.73	0	-0.01	0	0.000088	0	7.9791	0	7.8131	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		271.38	0	13.2284	0	34.2983	0	25.741	0	208.76	0	78.99	0	8.13	0	-0.01	0	0.000107	0	7.9865	0	7.8242	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		260.85	0	13.8257	0	34.346	0	25.66	0	207.26	0	79.41	0	7.17	0	0.01	0	0.000092	0	7.9895	0	7.8354	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		250.82	0	14.4735	0	34.392	0	25.564	0	205.01	0	79.61	0	6.26	0	-0.01	0	0.000098	0	7.9901	0	7.8451	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		241.03	0	14.5461	0	34.3859	0	25.543	0	204.05	0	79.35	0	5.92	0	-0.02	0	0.000119	0	7.9916	0	7.8473	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		231.36	0	15.377	0	34.4723	0	25.437	0	200.09	0	79.16	0	4.89	0	-0.01	0	0.000088	0	8.0005	0	7.8674	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		221.51	0	15.9366	0	34.5505	0	25.378	0	200.52	0	80.25	0	4.38	0	0	0	0.000089	0	7.9951	0	7.8704	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		210.17	0	16.3849	0	34.6134	0	25.33	0	200.09	0	80.82	0	3.94	0	-0.01	0	0.000088	0	7.9997	0	7.8810	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		201.34	0	16.6711	0	34.6475	0	25.293	0	200.09	0	81.29	0	3.54	0	-0.01	0	0.000098	0	8.0173	0	7.9011	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		191.37	0	17.5916	0	34.7659	0	25.176	0	200.95	0	83.16	0	2.52	0	0.03	0	0.000103	0	8.0226	0	7.9194	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		178.74	0	18.387	0	34.8784	0	25.077	0	201.91	0	84.89	0	1.95	0	0.06	0	0.000167	0	8.0194	0	7.9281	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		170.05	0	18.5955	0	34.9152	0	25.056	0	202.02	0	85.29	0	2.14	0	0.05	0	0.00013	0	8.0226	0	7.9338	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		161.52	0	19.1223	0	35.0007	0	24.996	0	200.30	0	85.44	0	1.73	0	0.06	0	0.000098	0	8.0255	0	7.9441	0
8514Hawaii	24	C	04/14/2014	03:49	202.744	22.818		150.51	0	19.6241	0	35.0796	0	24.934	0	201.37	0	86.75	0	1.42	0	0.13	0	0.000122	0	8.0281	0	7.9538	0
